project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Oct,01,275.1443
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Oct,02,275.4813
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Oct,03,275.2889
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Oct,04,274.7961
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Oct,05,275.0391
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Oct,06,274.9962
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Oct,07,275.4607
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Oct,08,275.5598
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Nov,01,275.2887
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Nov,02,275.6435
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Nov,03,275.4136
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Nov,04,274.8739
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Nov,05,275.1392
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Nov,06,275.0914
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Nov,07,275.6308
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Nov,08,275.74
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Dec,01,275.6237
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Dec,02,275.9951
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Dec,03,275.7084
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Dec,04,275.0805
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Dec,05,275.3944
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Dec,06,275.3383
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Dec,07,275.9921
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Dec,08,276.1081
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Jan,01,4.137855e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Jan,02,2.120813e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Jan,03,2.508626e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Jan,04,2.264206e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Jan,05,2.344327e-05
