project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,clim,height_correction,area,model_member
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,SON,deutschland,284.2712,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,rsds,ANN,deutschland,133.5564,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,rsds,DJF,deutschland,37.28966,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,rsds,MAM,deutschland,172.3572,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,rsds,JJA,deutschland,235.0435,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,rsds,SON,deutschland,89.53529,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,snc,ANN,deutschland,2.771323,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,snc,DJF,deutschland,9.542555,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,snc,MAM,deutschland,1.121527,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,snc,JJA,deutschland,0.0,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,snc,SON,deutschland,0.4212103,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,snw,ANN,deutschland,0.4183496,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,snw,DJF,deutschland,1.507227,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,snw,MAM,deutschland,0.1367695,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,snw,JJA,deutschland,0.0,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,snw,SON,deutschland,0.0294021,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,rsds,ANN,deutschland,123.2474,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,rsds,DJF,deutschland,35.24581,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,rsds,MAM,deutschland,158.1956,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,rsds,JJA,deutschland,215.3121,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,rsds,SON,deutschland,84.23597,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,tas,ANN,deutschland,282.4703,seasonal,False,land only,NorESM1-ME_r1i1p1
